,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round,Curve_Iteration
11/25/2021 17:45,11/25/2021 17:45,11/25/2021 17:45,272.5,690.78,4.7,43,36,6,690,270,2
11/25/2021 17:50,11/25/2021 17:50,11/25/2021 17:50,231.5,338.56,4.8,33,23,6,340,230,2
11/25/2021 17:55,11/25/2021 17:56,11/25/2021 17:55,178.5,0,4.8,35,26,6,0,180,2
11/25/2021 18:00,11/25/2021 18:01,11/25/2021 18:00,184.8,90.09,4.8,35,28,6,90,180,2
11/25/2021 18:05,11/25/2021 18:06,11/25/2021 18:05,234.3,342.66,4.8,41,29,6,340,230,2
11/25/2021 18:10,11/25/2021 18:12,11/25/2021 18:10,258.2,553.83,4.9,40,30,6,550,260,2
11/25/2021 18:20,11/25/2021 18:17,11/25/2021 18:20,238.8,395.81,4.9,38,31,6,400,240,2
11/25/2021 18:25,11/25/2021 18:22,11/25/2021 18:25,246.8,481.26,5,38,29,6,480,250,2
11/25/2021 18:30,11/25/2021 18:28,11/25/2021 18:30,157.6,0,5,32,25,6,0,160,2
11/25/2021 18:35,11/25/2021 18:33,11/25/2021 18:35,222.5,260.32,5,41,32,6,260,220,2
11/25/2021 18:40,11/25/2021 18:38,11/25/2021 18:40,227.8,288.73,5.1,49,35,6,290,230,2
11/25/2021 18:45,11/25/2021 18:44,11/25/2021 18:45,249.1,485.74,5.1,38,30,6,490,250,2
11/25/2021 18:50,11/25/2021 18:49,11/25/2021 18:50,198.7,193.73,5.2,44,30,6,190,200,2
11/25/2021 18:55,11/25/2021 18:55,11/25/2021 18:55,283.5,773.95,5.2,38,30,6,770,280,2
11/25/2021 19:00,11/25/2021 19:01,11/25/2021 19:00,127.7,0,5.2,33,27,6,0,130,2
11/25/2021 19:05,11/25/2021 19:06,11/25/2021 19:05,246.2,480.09,5.3,40,32,6,480,250,2
11/25/2021 19:10,11/25/2021 19:11,11/25/2021 19:10,280.5,820.46,5.3,38,29,6,820,280,2
11/25/2021 19:15,11/25/2021 19:17,11/25/2021 19:15,258.2,553.83,5.4,38,28,6,550,260,2
11/25/2021 19:20,11/25/2021 19:22,11/25/2021 19:20,349.2,1940.67,5.4,41,30,6,1940,350,2
11/25/2021 19:30,11/25/2021 19:27,11/25/2021 19:30,188,91.64,5.5,43,33,6,90,190,2
11/25/2021 19:35,11/25/2021 19:33,11/25/2021 19:35,194.8,189.93,5.6,40,30,6,190,190,2
11/25/2021 19:40,11/25/2021 19:38,11/25/2021 19:40,236.2,391.5,5.6,43,28,6,390,240,2
11/25/2021 19:45,11/25/2021 19:43,11/25/2021 19:45,305.2,1190.28,5.6,43,30,6,1190,310,2
11/25/2021 19:50,11/25/2021 19:49,11/25/2021 19:50,207,201.82,5.6,44,35,6,200,210,2
11/25/2021 19:55,11/25/2021 19:54,11/25/2021 19:55,232,294.06,5.7,41,28,6,290,230,2
11/25/2021 20:00,11/25/2021 19:59,11/25/2021 20:00,191.7,130.83,5.7,33,24,6,130,190,2
11/25/2021 20:05,11/25/2021 20:05,11/25/2021 20:05,236.5,391.99,5.7,33,22,6,390,240,2
11/25/2021 20:10,11/25/2021 20:10,11/25/2021 20:10,185,36.07,5.7,32,24,6,40,180,2
11/25/2021 20:15,11/25/2021 20:15,11/25/2021 20:15,254.5,545.9,5.7,32,20,6,550,250,2
11/25/2021 20:20,11/25/2021 20:21,11/25/2021 20:20,184.3,35.93,5.8,36,25,6,40,180,2
11/25/2021 20:25,11/25/2021 20:26,11/25/2021 20:25,224.7,328.62,5.8,35,27,6,330,220,2
11/25/2021 20:30,11/25/2021 20:31,11/25/2021 20:30,147.8,0,5.8,27,21,6,0,150,2
11/25/2021 20:35,11/25/2021 20:37,11/25/2021 20:35,264.6,644.96,5.8,32,26,6,640,260,2
11/25/2021 20:45,11/25/2021 20:42,11/25/2021 20:45,168,0,5.8,25,22,6,0,170,2
11/25/2021 20:50,11/25/2021 20:47,11/25/2021 20:50,277.6,730.78,5.9,33,23,6,730,280,2
11/25/2021 20:55,11/25/2021 20:53,11/25/2021 20:55,227.2,332.28,5.9,33,25,6,330,230,2
11/25/2021 21:00,11/25/2021 20:58,11/25/2021 21:00,249.3,510.44,5.9,24,17,6,510,250,2
11/25/2021 21:05,11/25/2021 21:04,11/25/2021 21:05,144.8,0,5.9,40,22,6,0,140,2
11/25/2021 21:10,11/25/2021 21:09,11/25/2021 21:10,235.3,390,6,49,31,6,390,240,2
11/25/2021 21:15,11/25/2021 21:14,11/25/2021 21:15,324.1,1485.18,6,43,30,6,1490,320,2
11/25/2021 21:20,11/25/2021 21:20,11/25/2021 21:20,220.7,258.21,6.1,33,22,6,260,220,2
11/25/2021 21:25,11/25/2021 21:25,11/25/2021 21:25,136.8,0,6.1,30,19,6,0,140,2
11/25/2021 21:30,11/25/2021 21:30,11/25/2021 21:30,161.1,0,6.2,30,22,6,0,160,2
11/25/2021 21:35,11/25/2021 21:36,11/25/2021 21:35,207.6,202.41,6.2,33,19,6,200,210,2
11/25/2021 21:40,11/25/2021 21:41,11/25/2021 21:40,186.1,90.72,6.2,27,18,6,90,190,2
11/25/2021 21:45,11/25/2021 21:46,11/25/2021 21:45,185,18.03,6.2,22,15,6,20,180,2
11/25/2021 21:50,11/25/2021 21:52,11/25/2021 21:50,40.2,0,6.2,24,14,6,0,40,2
11/25/2021 21:55,11/25/2021 21:57,11/25/2021 21:55,183.3,35.74,6.2,22,17,6,40,180,2
11/25/2021 22:05,11/25/2021 22:02,11/25/2021 22:05,89.1,0,6.2,16,16,6,0,90,2
11/25/2021 22:10,11/25/2021 22:08,11/25/2021 22:10,179.6,35.02,6.2,20,20,6,40,180,2
11/25/2021 22:15,11/25/2021 22:13,11/25/2021 22:15,172.3,0,6.2,25,16,6,0,170,2
11/25/2021 22:20,11/25/2021 22:18,11/25/2021 22:20,114.5,0,6.2,24,17,6,0,110,2
11/25/2021 22:25,11/25/2021 22:24,11/25/2021 22:25,131.6,0,6.3,24,18,6,0,130,2
11/25/2021 22:30,11/25/2021 22:29,11/25/2021 22:30,182.2,0,6.3,28,20,6,0,180,2
11/25/2021 22:35,11/25/2021 22:34,11/25/2021 22:35,204.3,199.19,6.3,28,16,6,200,200,2
11/25/2021 22:40,11/25/2021 22:40,11/25/2021 22:40,113,0,6.3,25,18,6,0,110,2
11/25/2021 22:45,11/25/2021 22:45,11/25/2021 22:45,186.2,90.77,6.3,24,19,6,90,190,2
11/25/2021 22:50,11/25/2021 22:50,11/25/2021 22:50,186.3,90.82,6.3,27,20,6,90,190,2
11/25/2021 22:55,11/25/2021 22:56,11/25/2021 22:55,182.6,35.6,6.3,24,16,6,40,180,2
11/25/2021 23:00,11/25/2021 23:01,11/25/2021 23:00,137.2,0,6.3,24,15,6,0,140,2
11/25/2021 23:05,11/25/2021 23:06,11/25/2021 23:05,197,134.45,6.3,20,15,6,130,200,2
11/25/2021 23:10,11/25/2021 23:12,11/25/2021 23:10,182.5,35.58,6.3,27,18,6,40,180,2
11/25/2021 23:20,11/25/2021 23:17,11/25/2021 23:20,136,0,6.3,20,13,6,0,140,2
11/25/2021 23:25,11/25/2021 23:22,11/25/2021 23:25,22.7,0,6.3,20,15,6,0,20,2
11/25/2021 23:30,11/25/2021 23:28,11/25/2021 23:30,181.1,35.31,6.3,20,14,6,40,180,2
11/25/2021 23:35,11/25/2021 23:33,11/25/2021 23:35,184.5,0,6.3,25,14,6,0,180,2
11/25/2021 23:40,11/25/2021 23:38,11/25/2021 23:40,177.5,0,6.3,20,15,6,0,180,2
11/25/2021 23:45,11/25/2021 23:44,11/25/2021 23:45,182.1,0,6.3,17,13,6,0,180,2
11/25/2021 23:50,11/25/2021 23:49,11/25/2021 23:50,181.1,0,6.3,20,14,6,0,180,2
11/25/2021 23:55,11/25/2021 23:54,11/25/2021 23:55,136.7,0,6.3,25,20,6,0,140,2
11/26/2021 0:00,11/26/2021 0:00,11/26/2021 0:00,172.2,0,0,22,16,6,0,170,2
11/26/2021 0:05,11/26/2021 0:05,11/26/2021 0:05,158.2,0,0,20,14,6,0,160,2
11/26/2021 0:10,11/26/2021 0:10,11/26/2021 0:10,182,0,0,19,14,6,0,180,2
11/26/2021 0:15,11/26/2021 0:16,11/26/2021 0:15,193.5,132.06,0,24,15,6,130,190,2
11/26/2021 0:20,11/26/2021 0:21,11/26/2021 0:20,125,0,0,20,14,6,0,120,2
11/26/2021 0:25,11/26/2021 0:26,11/26/2021 0:25,122.6,0,0,19,14,6,0,120,2
11/26/2021 0:30,11/26/2021 0:32,11/26/2021 0:30,88.7,0,0.1,19,14,6,0,90,2
11/26/2021 0:40,11/26/2021 0:37,11/26/2021 0:40,162.3,0,0.1,17,12,6,0,160,2
11/26/2021 0:45,11/26/2021 0:43,11/26/2021 0:45,112.8,0,0.1,17,12,6,0,110,2
11/26/2021 0:50,11/26/2021 0:48,11/26/2021 0:50,126.5,0,0.1,19,13,6,0,130,2
11/26/2021 0:55,11/26/2021 0:53,11/26/2021 0:55,76.5,0,0.1,16,11,6,0,80,2
11/26/2021 1:00,11/26/2021 0:59,11/26/2021 1:00,164.5,0,0.1,20,15,6,0,160,2
11/26/2021 1:05,11/26/2021 1:04,11/26/2021 1:05,118.6,0,0.1,17,11,6,0,120,2
11/26/2021 1:10,11/26/2021 1:09,11/26/2021 1:10,161.6,0,0.1,17,10,6,0,160,2
11/26/2021 1:15,11/26/2021 1:15,11/26/2021 1:15,183,0,0.1,17,12,6,0,180,2
11/26/2021 1:20,11/26/2021 1:20,11/26/2021 1:20,156.8,0,0.1,16,10,6,0,160,2
11/26/2021 1:25,11/26/2021 1:25,11/26/2021 1:25,129.1,0,0.1,14,10,6,0,130,2
11/26/2021 1:30,11/26/2021 1:31,11/26/2021 1:30,71.3,0,0.1,12,9,6,0,70,2
11/26/2021 1:35,11/26/2021 1:36,11/26/2021 1:35,137.8,0,0.1,12,10,6,0,140,2
11/26/2021 1:40,11/26/2021 1:41,11/26/2021 1:40,180.2,0,0.1,14,11,6,0,180,2
11/26/2021 1:45,11/26/2021 1:47,11/26/2021 1:45,201.7,196.65,0.1,17,13,6,200,200,2
11/26/2021 1:50,11/26/2021 1:52,11/26/2021 1:50,177.5,0,0.1,16,12,6,0,180,2
11/26/2021 2:00,11/26/2021 1:57,11/26/2021 2:00,172.6,0,0.1,19,13,6,0,170,2
11/26/2021 2:05,11/26/2021 2:03,11/26/2021 2:05,156.6,0,0.1,17,13,6,0,160,2
11/26/2021 2:10,11/26/2021 2:08,11/26/2021 2:10,185.3,90.33,0.1,16,11,6,90,190,2
11/26/2021 2:15,11/26/2021 2:13,11/26/2021 2:15,182.1,0,0.1,17,11,6,0,180,2
11/26/2021 2:20,11/26/2021 2:19,11/26/2021 2:20,148.5,0,0.1,17,11,6,0,150,2
11/26/2021 2:25,11/26/2021 2:24,11/26/2021 2:25,153.3,0,0.1,14,9,6,0,150,2
11/26/2021 2:30,11/26/2021 2:29,11/26/2021 2:30,44.2,0,0.1,14,10,6,0,40,2
11/26/2021 2:35,11/26/2021 2:35,11/26/2021 2:35,94.5,0,0.1,16,11,6,0,90,2
11/26/2021 2:40,11/26/2021 2:40,11/26/2021 2:40,88.3,0,0.1,14,9,6,0,90,2
11/26/2021 2:45,11/26/2021 2:45,11/26/2021 2:45,16.7,0,0.1,12,8,6,0,20,2
11/26/2021 2:50,11/26/2021 2:51,11/26/2021 2:50,0,0,0.1,11,7,6,0,0,2
11/26/2021 3:00,11/26/2021 2:58,11/26/2021 3:00,0.6,0,0.1,11,9,6,0,0,2
11/26/2021 6:15,11/26/2021 6:14,11/26/2021 6:15,0.6,0,0.1,11,9,6,0,0,2
11/26/2021 6:20,11/26/2021 6:22,11/26/2021 6:20,0.6,0,0.1,12,9,6,0,0,2
11/26/2021 6:30,11/26/2021 6:30,11/26/2021 6:30,1,0,0.1,9,8,6,0,0,2
11/26/2021 6:35,11/26/2021 6:37,11/26/2021 6:35,0.6,0,0.1,12,9,6,0,0,2
11/26/2021 6:40,11/26/2021 6:41,11/26/2021 6:40,0.6,0,0.1,12,8,6,0,0,2
11/26/2021 6:45,11/26/2021 6:42,11/26/2021 6:45,0.2,0,0.1,11,8,6,0,0,2
11/26/2021 7:00,11/26/2021 6:58,11/26/2021 7:00,0.2,0,0.1,8,6,6,0,0,2
11/26/2021 7:05,11/26/2021 7:04,11/26/2021 7:05,0.2,0,0.1,11,8,6,0,0,2
11/26/2021 7:10,11/26/2021 7:09,11/26/2021 7:10,1.2,0,0.1,12,10,6,0,0,2
11/26/2021 7:15,11/26/2021 7:15,11/26/2021 7:15,3.7,0,0.1,16,12,6,0,0,2
11/26/2021 7:20,11/26/2021 7:20,11/26/2021 7:20,1.2,0,0.1,17,13,6,0,0,2
11/26/2021 7:25,11/26/2021 7:25,11/26/2021 7:25,158.7,0,0.1,14,9,6,0,160,2
11/26/2021 7:30,11/26/2021 7:31,11/26/2021 7:30,180,0,0.1,12,9,6,0,180,2
11/26/2021 7:35,11/26/2021 7:36,11/26/2021 7:35,158.8,0,0.1,12,9,6,0,160,2
11/26/2021 7:40,11/26/2021 7:41,11/26/2021 7:40,142.5,0,0.1,12,9,6,0,140,2
11/26/2021 7:45,11/26/2021 7:47,11/26/2021 7:45,88,0,0.1,9,6,6,0,90,2
11/26/2021 7:55,11/26/2021 7:52,11/26/2021 7:55,71.1,0,0.1,9,5,6,0,70,2
11/26/2021 8:00,11/26/2021 7:57,11/26/2021 8:00,26.6,0,0.1,11,8,6,0,30,2
11/26/2021 8:05,11/26/2021 8:03,11/26/2021 8:05,166.3,0,0.1,9,8,6,0,170,2
11/26/2021 8:10,11/26/2021 8:08,11/26/2021 8:10,182.2,0,0.1,9,7,6,0,180,2
11/26/2021 8:15,11/26/2021 8:13,11/26/2021 8:15,107.1,0,0.1,11,7,6,0,110,2
11/26/2021 8:20,11/26/2021 8:19,11/26/2021 8:20,35,0,0.1,11,8,6,0,40,2
11/26/2021 8:25,11/26/2021 8:24,11/26/2021 8:25,168.2,0,0.1,9,6,6,0,170,2
11/26/2021 8:30,11/26/2021 8:30,11/26/2021 8:30,46.2,0,0.1,8,5,6,0,50,2
11/26/2021 8:35,11/26/2021 8:35,11/26/2021 8:35,46.5,0,0.1,8,5,6,0,50,2
11/26/2021 8:40,11/26/2021 8:40,11/26/2021 8:40,27.3,0,0.1,8,5,6,0,30,2
11/26/2021 8:45,11/26/2021 8:46,11/26/2021 8:45,88.7,0,0.1,8,5,6,0,90,2
11/26/2021 8:50,11/26/2021 8:51,11/26/2021 8:50,66.1,0,0.1,9,6,6,0,70,2
11/26/2021 8:55,11/26/2021 8:56,11/26/2021 8:55,56,0,0.1,8,4,6,0,60,2
11/26/2021 9:00,11/26/2021 9:02,11/26/2021 9:00,76.7,0,0.1,11,7,6,0,80,2
11/26/2021 9:05,11/26/2021 9:07,11/26/2021 9:05,46,0,0.1,8,4,6,0,50,2
11/26/2021 9:15,11/26/2021 9:12,11/26/2021 9:15,30.2,0,0.1,8,5,6,0,30,2
11/26/2021 9:20,11/26/2021 9:18,11/26/2021 9:20,38.2,0,0.1,9,5,6,0,40,2
11/26/2021 9:25,11/26/2021 9:23,11/26/2021 9:25,48.6,0,0.1,12,8,6,0,50,2
11/26/2021 9:30,11/26/2021 9:28,11/26/2021 9:30,182.2,0,0.1,9,6,6,0,180,2
11/26/2021 9:35,11/26/2021 9:34,11/26/2021 9:35,84.6,0,0.1,8,6,6,0,80,2
11/26/2021 9:40,11/26/2021 9:39,11/26/2021 9:40,22.7,0,0.1,8,5,6,0,20,2
11/26/2021 9:45,11/26/2021 9:44,11/26/2021 9:45,42.1,0,0.1,8,6,6,0,40,2
11/26/2021 9:50,11/26/2021 9:50,11/26/2021 9:50,183.8,35.84,0.1,9,6,6,40,180,2
11/26/2021 9:55,11/26/2021 9:55,11/26/2021 9:55,123.1,0,0.1,8,5,6,0,120,2
11/26/2021 10:00,11/26/2021 10:00,11/26/2021 10:00,57.6,0,0.1,8,4,6,0,60,2
11/26/2021 10:05,11/26/2021 10:06,11/26/2021 10:05,149.2,0,0.1,8,5,6,0,150,2
11/26/2021 10:10,11/26/2021 10:11,11/26/2021 10:10,15.8,0,0.1,4,2,6,0,20,2
11/26/2021 10:15,11/26/2021 10:17,11/26/2021 10:15,0.3,0,0.1,6,4,6,0,0,2
11/26/2021 10:20,11/26/2021 10:22,11/26/2021 10:20,0,0,0.1,6,3,6,0,0,2
11/26/2021 10:30,11/26/2021 10:27,11/26/2021 10:30,0.6,0,0.1,4,3,6,0,0,2
11/26/2021 10:35,11/26/2021 10:33,11/26/2021 10:35,0.5,0,0.1,4,1,6,0,0,2
11/26/2021 10:40,11/26/2021 10:38,11/26/2021 10:40,0.5,0,0.1,1,0,6,0,0,2
11/26/2021 10:45,11/26/2021 10:43,11/26/2021 10:45,0.3,0,0.1,8,4,6,0,0,2
11/26/2021 10:50,11/26/2021 10:49,11/26/2021 10:50,0.2,0,0.1,6,2,6,0,0,2
11/26/2021 10:55,11/26/2021 10:54,11/26/2021 10:55,0.1,0,0.1,8,4,6,0,0,2
11/26/2021 11:00,11/26/2021 10:59,11/26/2021 11:00,0.1,0,0.1,8,4,6,0,0,2
11/26/2021 11:05,11/26/2021 11:05,11/26/2021 11:05,0.1,0,0.1,6,4,6,0,0,2
11/26/2021 11:10,11/26/2021 11:10,11/26/2021 11:10,0.1,0,0.1,6,1,6,0,0,2
11/26/2021 11:15,11/26/2021 11:15,11/26/2021 11:15,0.1,0,0.1,11,6,6,0,0,2
11/26/2021 11:20,11/26/2021 11:21,11/26/2021 11:20,0.1,0,0.1,8,5,6,0,0,2
11/26/2021 11:25,11/26/2021 11:26,11/26/2021 11:25,0.1,0,0.1,9,5,6,0,0,2
11/26/2021 11:30,11/26/2021 11:31,11/26/2021 11:30,0.1,0,0.1,8,5,6,0,0,2
11/26/2021 11:35,11/26/2021 11:37,11/26/2021 11:35,0.1,0,0.1,6,3,6,0,0,2
11/26/2021 11:45,11/26/2021 11:42,11/26/2021 11:45,0.1,0,0.1,4,2,6,0,0,2
11/26/2021 11:50,11/26/2021 11:48,11/26/2021 11:50,0.1,0,0.1,4,2,6,0,0,2
11/26/2021 11:55,11/26/2021 11:53,11/26/2021 11:55,0.1,0,0.1,3,1,6,0,0,2
11/26/2021 12:00,11/26/2021 11:58,11/26/2021 12:00,0.1,0,0.1,3,1,6,0,0,2
11/26/2021 12:05,11/26/2021 12:04,11/26/2021 12:05,0,0,0.1,4,3,6,0,0,2
11/26/2021 12:10,11/26/2021 12:09,11/26/2021 12:10,0.1,0,0.1,4,3,6,0,0,2
11/26/2021 12:15,11/26/2021 12:14,11/26/2021 12:15,0.1,0,0.1,4,1,6,0,0,2
11/26/2021 12:20,11/26/2021 12:20,11/26/2021 12:20,0.1,0,0.1,8,4,6,0,0,2
11/26/2021 12:25,11/26/2021 12:25,11/26/2021 12:25,0.1,0,0.1,4,1,6,0,0,2
11/26/2021 12:30,11/26/2021 12:30,11/26/2021 12:30,0.1,0,0.1,8,3,6,0,0,2
11/26/2021 12:35,11/26/2021 12:36,11/26/2021 12:35,0,0,0.1,9,6,6,0,0,2
11/26/2021 12:40,11/26/2021 12:41,11/26/2021 12:40,0,0,0.1,8,4,6,0,0,2
11/26/2021 12:45,11/26/2021 12:46,11/26/2021 12:45,1.2,0,0.1,12,5,6,0,0,2
11/26/2021 12:50,11/26/2021 12:52,11/26/2021 12:50,1.6,0,0.1,12,9,6,0,0,2
11/26/2021 13:00,11/26/2021 12:57,11/26/2021 13:00,0.6,0,0.1,11,7,6,0,0,2
11/26/2021 13:05,11/26/2021 13:02,11/26/2021 13:05,172.6,0,0.1,9,5,6,0,170,2
11/26/2021 13:10,11/26/2021 13:08,11/26/2021 13:10,155.8,0,0.1,9,4,6,0,160,2
11/26/2021 13:15,11/26/2021 13:13,11/26/2021 13:15,1.2,0,0.1,9,6,6,0,0,2
11/26/2021 13:20,11/26/2021 13:18,11/26/2021 13:20,0,0,0.1,11,9,6,0,0,2
11/26/2021 13:25,11/26/2021 13:24,11/26/2021 13:25,0.6,0,0.1,9,8,6,0,0,2
11/26/2021 13:30,11/26/2021 13:29,11/26/2021 13:30,0.6,0,0.1,9,8,6,0,0,2
11/26/2021 13:35,11/26/2021 13:35,11/26/2021 13:35,2.3,0,0.1,11,7,6,0,0,2
11/26/2021 13:40,11/26/2021 13:40,11/26/2021 13:40,0.5,0,0.1,12,9,6,0,0,2
11/26/2021 13:45,11/26/2021 13:45,11/26/2021 13:45,0.6,0,0.1,12,8,6,0,0,2
11/26/2021 13:50,11/26/2021 13:51,11/26/2021 13:50,0.6,0,0.1,11,8,6,0,0,2
11/26/2021 13:55,11/26/2021 13:56,11/26/2021 13:55,0.6,0,0.1,9,6,6,0,0,2
11/26/2021 14:00,11/26/2021 14:01,11/26/2021 14:00,0.5,0,0.1,8,6,6,0,0,2
11/26/2021 14:05,11/26/2021 14:07,11/26/2021 14:05,0.5,0,0.1,11,7,6,0,0,2
11/26/2021 14:10,11/26/2021 14:12,11/26/2021 14:10,1.8,0,0.1,11,7,6,0,0,2
11/26/2021 14:20,11/26/2021 14:17,11/26/2021 14:20,0.6,0,0.1,12,8,6,0,0,2
11/26/2021 14:25,11/26/2021 14:23,11/26/2021 14:25,1.1,0,0.1,12,7,6,0,0,2
11/26/2021 14:30,11/26/2021 14:28,11/26/2021 14:30,0.1,0,0.1,12,8,6,0,0,2
11/26/2021 14:35,11/26/2021 14:33,11/26/2021 14:35,0.2,0,0.1,14,9,6,0,0,2
11/26/2021 14:40,11/26/2021 14:39,11/26/2021 14:40,117.8,0,0.1,11,8,6,0,120,2
11/26/2021 14:45,11/26/2021 14:44,11/26/2021 14:45,52.6,0,0.1,12,9,6,0,50,2
11/26/2021 14:50,11/26/2021 14:49,11/26/2021 14:50,185.3,36.13,0.1,14,11,6,40,190,2
11/26/2021 14:55,11/26/2021 14:55,11/26/2021 14:55,176.6,0,0.1,12,10,6,0,180,2
11/26/2021 15:00,11/26/2021 15:00,11/26/2021 15:00,118.7,0,0.1,12,9,6,0,120,2
11/26/2021 15:05,11/26/2021 15:05,11/26/2021 15:05,185.3,36.13,0.1,16,11,6,40,190,2
11/26/2021 15:10,11/26/2021 15:11,11/26/2021 15:10,92.1,0,0.1,12,9,6,0,90,2
11/26/2021 15:15,11/26/2021 15:17,11/26/2021 15:15,139.5,0,0.1,11,8,6,0,140,2
11/26/2021 15:25,11/26/2021 15:22,11/26/2021 15:25,52.5,0,0.1,12,10,6,0,50,2
11/26/2021 15:30,11/26/2021 15:27,11/26/2021 15:30,145.6,0,0.1,11,8,6,0,150,2
11/26/2021 15:35,11/26/2021 15:33,11/26/2021 15:35,183.5,35.78,0.1,12,9,6,40,180,2
11/26/2021 15:40,11/26/2021 15:38,11/26/2021 15:40,125.7,0,0.1,12,9,6,0,130,2
11/26/2021 15:45,11/26/2021 15:44,11/26/2021 15:45,151.2,0,0.1,12,9,6,0,150,2
11/26/2021 15:50,11/26/2021 15:49,11/26/2021 15:50,94.2,0,0.1,9,7,6,0,90,2
11/26/2021 15:55,11/26/2021 15:54,11/26/2021 15:55,34.3,0,0.1,9,7,6,0,30,2
11/26/2021 16:00,11/26/2021 16:00,11/26/2021 16:00,22.1,0,0.1,8,6,6,0,20,2
11/26/2021 16:05,11/26/2021 16:05,11/26/2021 16:05,23.2,0,0.1,12,8,6,0,20,2
11/26/2021 16:10,11/26/2021 16:10,11/26/2021 16:10,28.7,0,0.1,11,9,6,0,30,2
11/26/2021 16:15,11/26/2021 16:16,11/26/2021 16:15,113,0,0.1,12,9,6,0,110,2
11/26/2021 16:20,11/26/2021 16:21,11/26/2021 16:20,170.7,0,0.1,11,9,6,0,170,2
11/26/2021 16:25,11/26/2021 16:26,11/26/2021 16:25,98.1,0,0.1,12,9,6,0,100,2
11/26/2021 16:30,11/26/2021 16:32,11/26/2021 16:30,181.5,0,0.1,11,9,6,0,180,2
11/26/2021 16:40,11/26/2021 16:37,11/26/2021 16:40,87.7,0,0.1,17,13,6,0,90,2
11/26/2021 16:45,11/26/2021 16:42,11/26/2021 16:45,190.8,130.22,0.1,16,12,6,130,190,2
11/26/2021 16:50,11/26/2021 16:48,11/26/2021 16:50,184.2,35.91,0.1,16,13,6,40,180,2
11/26/2021 16:55,11/26/2021 16:53,11/26/2021 16:55,150,0,0.1,17,13,6,0,150,2
11/26/2021 17:00,11/26/2021 16:59,11/26/2021 17:00,187,91.16,0.1,17,13,6,90,190,2
11/26/2021 17:05,11/26/2021 17:04,11/26/2021 17:05,181.5,0,0.1,14,11,6,0,180,2
11/26/2021 17:10,11/26/2021 17:09,11/26/2021 17:10,128.3,0,0.1,12,9,6,0,130,2
11/26/2021 17:15,11/26/2021 17:15,11/26/2021 17:15,104.7,0,0.1,9,8,6,0,100,2
11/26/2021 17:20,11/26/2021 17:20,11/26/2021 17:20,47.7,0,0.1,9,7,6,0,50,2
11/26/2021 17:25,11/26/2021 17:25,11/26/2021 17:25,45.8,0,0.1,9,7,6,0,50,2
11/26/2021 17:30,11/26/2021 17:31,11/26/2021 17:30,57.3,0,0.1,8,5,6,0,60,2
11/26/2021 17:35,11/26/2021 17:36,11/26/2021 17:35,32.5,0,0.1,6,5,6,0,30,2
11/26/2021 17:40,11/26/2021 17:41,11/26/2021 17:40,33.1,0,0.1,9,5,6,0,30,2
11/26/2021 17:45,11/26/2021 17:47,11/26/2021 17:45,81.7,0,0.1,9,7,6,0,80,2
11/26/2021 17:55,11/26/2021 17:52,11/26/2021 17:55,70,0,0.1,8,6,6,0,70,2
11/26/2021 18:00,11/26/2021 17:57,11/26/2021 18:00,35.7,0,0.1,8,5,6,0,40,2
11/26/2021 18:05,11/26/2021 18:03,11/26/2021 18:05,56.5,0,0.1,8,6,6,0,60,2
11/26/2021 18:10,11/26/2021 18:08,11/26/2021 18:10,47.5,0,0.1,8,6,6,0,50,2
11/26/2021 18:15,11/26/2021 18:14,11/26/2021 18:15,49.6,0,0.1,8,6,6,0,50,2
11/26/2021 18:20,11/26/2021 18:19,11/26/2021 18:20,48.7,0,0.1,12,8,6,0,50,2
11/26/2021 18:25,11/26/2021 18:24,11/26/2021 18:25,125.2,0,0.1,11,8,6,0,130,2
11/26/2021 18:30,11/26/2021 18:30,11/26/2021 18:30,90.8,0,0.1,9,7,6,0,90,2
11/26/2021 18:35,11/26/2021 18:35,11/26/2021 18:35,54,0,0.1,12,9,6,0,50,2
11/26/2021 18:40,11/26/2021 18:40,11/26/2021 18:40,127.1,0,0.1,14,11,6,0,130,2
11/26/2021 18:45,11/26/2021 18:46,11/26/2021 18:45,162.1,0,0.1,16,11,6,0,160,2
11/26/2021 18:50,11/26/2021 18:51,11/26/2021 18:50,173.7,0,0.1,16,12,6,0,170,2
11/26/2021 18:55,11/26/2021 18:56,11/26/2021 18:55,147.6,0,0.1,19,13,6,0,150,2
11/26/2021 19:00,11/26/2021 19:02,11/26/2021 19:00,158.1,0,0.1,16,13,6,0,160,2
11/26/2021 19:10,11/26/2021 19:07,11/26/2021 19:10,114.2,0,0.1,17,12,6,0,110,2
11/26/2021 19:15,11/26/2021 19:13,11/26/2021 19:15,178.8,0,0.1,19,15,6,0,180,2
11/26/2021 19:20,11/26/2021 19:18,11/26/2021 19:20,186.5,90.91,0.1,19,14,6,90,190,2
11/26/2021 19:25,11/26/2021 19:23,11/26/2021 19:25,202.2,138,0.1,20,14,6,140,200,2
11/26/2021 19:30,11/26/2021 19:29,11/26/2021 19:30,162,0,0.1,16,13,6,0,160,2
