,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round
2021-12-05 03:35:00,2021-12-05 03:32:31,2021-12-05 03:35:00,0.1,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-05 03:40:00,2021-12-05 03:37:54,2021-12-05 03:40:00,0.1,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-05 03:45:00,2021-12-05 03:43:15,2021-12-05 03:45:00,0.1,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-05 03:50:00,2021-12-05 03:48:37,2021-12-05 03:50:00,0.1,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-05 03:55:00,2021-12-05 03:53:59,2021-12-05 03:55:00,0.1,0.0,0.0,17.0,15.0,7,0.0,0.0
2021-12-05 04:00:00,2021-12-05 03:59:21,2021-12-05 04:00:00,0.1,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-05 04:05:00,2021-12-05 04:04:44,2021-12-05 04:05:00,0.1,0.0,0.0,20.0,17.0,7,0.0,0.0
2021-12-05 04:10:00,2021-12-05 04:10:06,2021-12-05 04:10:00,0.1,0.0,0.0,20.0,16.0,7,0.0,0.0
2021-12-05 04:15:00,2021-12-05 04:15:28,2021-12-05 04:15:00,0.1,0.0,0.0,22.0,18.0,7,0.0,0.0
2021-12-05 04:20:00,2021-12-05 04:20:50,2021-12-05 04:20:00,0.1,0.0,0.0,20.0,16.0,7,0.0,0.0
2021-12-05 04:25:00,2021-12-05 04:26:12,2021-12-05 04:25:00,0.1,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-05 04:30:00,2021-12-05 04:31:34,2021-12-05 04:30:00,0.2,0.0,0.0,24.0,17.0,7,0.0,0.0
2021-12-05 04:35:00,2021-12-05 04:36:57,2021-12-05 04:35:00,0.2,0.0,0.0,20.0,16.0,7,0.0,0.0
2021-12-05 04:40:00,2021-12-05 04:42:20,2021-12-05 04:40:00,0.2,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-05 04:50:00,2021-12-05 04:47:42,2021-12-05 04:50:00,0.2,0.0,0.0,20.0,18.0,7,0.0,0.0
2021-12-05 04:55:00,2021-12-05 04:53:04,2021-12-05 04:55:00,0.1,0.0,0.0,20.0,18.0,7,0.0,0.0
2021-12-05 05:00:00,2021-12-05 04:58:26,2021-12-05 05:00:00,0.2,0.0,0.0,25.0,19.0,7,0.0,0.0
2021-12-05 05:05:00,2021-12-05 05:03:48,2021-12-05 05:05:00,0.1,0.0,0.0,24.0,21.0,7,0.0,0.0
2021-12-05 05:10:00,2021-12-05 05:09:12,2021-12-05 05:10:00,0.2,0.0,0.0,25.0,21.0,7,0.0,0.0
2021-12-05 05:15:00,2021-12-05 05:14:34,2021-12-05 05:15:00,0.1,0.0,0.0,22.0,17.0,7,0.0,0.0
2021-12-05 05:20:00,2021-12-05 05:19:57,2021-12-05 05:20:00,0.2,0.0,0.0,28.0,20.0,7,0.0,0.0
2021-12-05 05:25:00,2021-12-05 05:25:19,2021-12-05 05:25:00,0.2,0.0,0.0,24.0,20.0,7,0.0,0.0
2021-12-05 05:30:00,2021-12-05 05:30:41,2021-12-05 05:30:00,0.2,0.0,0.0,25.0,21.0,7,0.0,0.0
2021-12-05 05:35:00,2021-12-05 05:36:03,2021-12-05 05:35:00,0.2,0.0,0.0,22.0,18.0,7,0.0,0.0
2021-12-05 05:40:00,2021-12-05 05:41:25,2021-12-05 05:40:00,0.2,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-05 05:45:00,2021-12-05 05:46:47,2021-12-05 05:45:00,0.2,0.0,0.0,20.0,17.0,7,0.0,0.0
2021-12-05 05:50:00,2021-12-05 05:52:09,2021-12-05 05:50:00,0.2,0.0,0.0,24.0,17.0,7,0.0,0.0
2021-12-05 06:00:00,2021-12-05 05:57:31,2021-12-05 06:00:00,0.2,0.0,0.0,22.0,19.0,7,0.0,0.0
2021-12-05 06:05:00,2021-12-05 06:02:53,2021-12-05 06:05:00,0.2,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-05 06:10:00,2021-12-05 06:08:15,2021-12-05 06:10:00,0.2,0.0,0.0,25.0,20.0,7,0.0,0.0
2021-12-05 06:15:00,2021-12-05 06:13:37,2021-12-05 06:15:00,0.1,0.0,0.0,22.0,19.0,7,0.0,0.0
2021-12-05 06:20:00,2021-12-05 06:19:00,2021-12-05 06:20:00,0.2,0.0,0.0,22.0,18.0,7,0.0,0.0
2021-12-05 06:25:00,2021-12-05 06:24:24,2021-12-05 06:25:00,0.2,0.0,0.0,20.0,17.0,7,0.0,0.0
2021-12-05 06:30:00,2021-12-05 06:29:45,2021-12-05 06:30:00,0.2,0.0,0.0,24.0,18.0,7,0.0,0.0
2021-12-05 06:35:00,2021-12-05 06:35:07,2021-12-05 06:35:00,0.2,0.0,0.0,24.0,20.0,7,0.0,0.0
2021-12-05 06:40:00,2021-12-05 06:40:29,2021-12-05 06:40:00,0.2,0.0,0.0,22.0,19.0,7,0.0,0.0
2021-12-05 06:45:00,2021-12-05 06:45:52,2021-12-05 06:45:00,0.2,0.0,0.0,20.0,18.0,7,0.0,0.0
2021-12-05 06:50:00,2021-12-05 06:51:14,2021-12-05 06:50:00,0.2,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-05 06:55:00,2021-12-05 06:56:36,2021-12-05 06:55:00,0.2,0.0,0.0,22.0,18.0,7,0.0,0.0
2021-12-05 07:00:00,2021-12-05 07:01:58,2021-12-05 07:00:00,0.2,0.0,0.0,28.0,21.0,7,0.0,0.0
2021-12-05 07:05:00,2021-12-05 07:07:20,2021-12-05 07:05:00,0.2,0.0,0.0,28.0,23.0,7,0.0,0.0
2021-12-05 07:15:00,2021-12-05 07:12:42,2021-12-05 07:15:00,0.2,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-05 07:20:00,2021-12-05 07:18:05,2021-12-05 07:20:00,0.2,0.0,0.0,32.0,27.0,7,0.0,0.0
2021-12-05 07:25:00,2021-12-05 07:23:28,2021-12-05 07:25:00,0.2,0.0,0.0,33.0,28.0,7,0.0,0.0
2021-12-05 07:30:00,2021-12-05 07:28:51,2021-12-05 07:30:00,0.2,0.0,0.0,28.0,23.0,7,0.0,0.0
2021-12-05 07:35:00,2021-12-05 07:34:13,2021-12-05 07:35:00,0.2,0.0,0.0,33.0,26.0,7,0.0,0.0
2021-12-05 07:40:00,2021-12-05 07:39:35,2021-12-05 07:40:00,0.1,0.0,0.0,30.0,25.0,7,0.0,0.0
2021-12-05 07:45:00,2021-12-05 07:44:57,2021-12-05 07:45:00,0.1,0.0,0.0,38.0,29.0,7,0.0,0.0
2021-12-05 07:50:00,2021-12-05 07:50:20,2021-12-05 07:50:00,0.1,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-05 07:55:00,2021-12-05 07:55:43,2021-12-05 07:55:00,0.2,0.0,0.0,32.0,25.0,7,0.0,0.0
2021-12-05 08:00:00,2021-12-05 08:01:05,2021-12-05 08:00:00,0.1,0.0,0.0,33.0,25.0,7,0.0,0.0
2021-12-05 08:05:00,2021-12-05 08:06:27,2021-12-05 08:05:00,0.2,0.0,0.0,32.0,27.0,7,0.0,0.0
2021-12-05 08:10:00,2021-12-05 08:11:49,2021-12-05 08:10:00,0.1,0.0,0.0,35.0,27.0,7,0.0,0.0
2021-12-05 08:15:00,2021-12-05 08:17:11,2021-12-05 08:15:00,0.1,0.0,0.0,28.0,25.0,7,0.0,0.0
2021-12-05 08:25:00,2021-12-05 08:22:34,2021-12-05 08:25:00,0.1,0.0,0.0,33.0,28.0,7,0.0,0.0
2021-12-05 08:30:00,2021-12-05 08:27:57,2021-12-05 08:30:00,0.1,0.0,0.0,38.0,32.0,7,0.0,0.0
2021-12-05 08:35:00,2021-12-05 08:33:20,2021-12-05 08:35:00,0.1,0.0,0.0,40.0,31.0,7,0.0,0.0
2021-12-05 08:40:00,2021-12-05 08:38:42,2021-12-05 08:40:00,0.1,0.0,0.0,41.0,33.0,7,0.0,0.0
2021-12-05 08:45:00,2021-12-05 08:44:04,2021-12-05 08:45:00,0.1,0.0,0.0,40.0,30.0,7,0.0,0.0
2021-12-05 08:50:00,2021-12-05 08:49:26,2021-12-05 08:50:00,0.1,0.0,0.0,41.0,36.0,7,0.0,0.0
2021-12-05 08:55:00,2021-12-05 08:54:48,2021-12-05 08:55:00,0.2,0.0,0.0,40.0,35.0,7,0.0,0.0
2021-12-05 09:00:00,2021-12-05 09:00:11,2021-12-05 09:00:00,0.1,0.0,0.0,44.0,37.0,7,0.0,0.0
2021-12-05 09:05:00,2021-12-05 09:05:33,2021-12-05 09:05:00,0.1,0.0,0.0,49.0,35.0,7,0.0,0.0
2021-12-05 09:10:00,2021-12-05 09:10:55,2021-12-05 09:10:00,0.1,0.0,0.0,44.0,35.0,7,0.0,0.0
2021-12-05 09:15:00,2021-12-05 09:16:17,2021-12-05 09:15:00,0.1,0.0,0.0,41.0,36.0,7,0.0,0.0
2021-12-05 09:20:00,2021-12-05 09:21:39,2021-12-05 09:20:00,0.2,0.0,0.0,43.0,33.0,7,0.0,0.0
2021-12-05 09:25:00,2021-12-05 09:27:02,2021-12-05 09:25:00,0.2,0.0,0.0,33.0,29.0,7,0.0,0.0
2021-12-05 09:30:00,2021-12-05 09:32:25,2021-12-05 09:30:00,0.2,0.0,0.0,49.0,39.0,7,0.0,0.0
2021-12-05 09:40:00,2021-12-05 09:37:47,2021-12-05 09:40:00,0.2,0.0,0.0,33.0,27.0,7,0.0,0.0
2021-12-05 09:45:00,2021-12-05 09:43:09,2021-12-05 09:45:00,0.2,0.0,0.0,24.0,20.0,7,0.0,0.0
2021-12-05 09:50:00,2021-12-05 09:48:31,2021-12-05 09:50:00,0.2,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-05 09:55:00,2021-12-05 09:53:53,2021-12-05 09:55:00,0.2,0.0,0.0,28.0,22.0,7,0.0,0.0
2021-12-05 10:00:00,2021-12-05 09:59:15,2021-12-05 10:00:00,0.2,0.0,0.0,28.0,22.0,7,0.0,0.0
2021-12-05 10:05:00,2021-12-05 10:04:38,2021-12-05 10:05:00,0.2,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-05 10:10:00,2021-12-05 10:10:01,2021-12-05 10:10:00,0.2,0.0,0.0,33.0,28.0,7,0.0,0.0
2021-12-05 10:15:00,2021-12-05 10:15:22,2021-12-05 10:15:00,0.2,0.0,0.0,36.0,29.0,7,0.0,0.0
2021-12-05 10:20:00,2021-12-05 10:18:37,2021-12-05 10:20:00,0.2,0.0,0.0,33.0,28.0,7,0.0,0.0
2021-12-05 10:25:00,2021-12-05 10:23:50,2021-12-05 10:25:00,0.2,0.0,0.0,43.0,34.0,7,0.0,0.0
2021-12-05 10:30:00,2021-12-05 10:29:12,2021-12-05 10:30:00,0.3,0.0,0.0,41.0,37.0,7,0.0,0.0
2021-12-05 10:35:00,2021-12-05 10:34:34,2021-12-05 10:35:00,0.3,0.0,0.0,41.0,31.0,7,0.0,0.0
2021-12-05 10:40:00,2021-12-05 10:39:56,2021-12-05 10:40:00,0.3,0.0,0.0,38.0,33.0,7,0.0,0.0
2021-12-05 10:45:00,2021-12-05 10:45:19,2021-12-05 10:45:00,0.3,0.0,0.0,30.0,26.0,7,0.0,0.0
2021-12-05 10:50:00,2021-12-05 10:50:42,2021-12-05 10:50:00,0.3,0.0,0.0,33.0,27.0,7,0.0,0.0
2021-12-05 10:55:00,2021-12-05 10:56:05,2021-12-05 10:55:00,0.3,0.0,0.0,35.0,27.0,7,0.0,0.0
2021-12-05 11:00:00,2021-12-05 11:01:27,2021-12-05 11:00:00,0.3,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-05 11:05:00,2021-12-05 11:06:49,2021-12-05 11:05:00,0.3,0.0,0.0,36.0,31.0,7,0.0,0.0
2021-12-05 11:10:00,2021-12-05 11:12:11,2021-12-05 11:10:00,0.3,0.0,0.0,36.0,27.0,7,0.0,0.0
2021-12-05 11:20:00,2021-12-05 11:17:33,2021-12-05 11:20:00,0.3,0.0,0.0,33.0,26.0,7,0.0,0.0
2021-12-05 11:25:00,2021-12-05 11:22:55,2021-12-05 11:25:00,0.3,0.0,0.0,28.0,21.0,7,0.0,0.0
2021-12-05 11:30:00,2021-12-05 11:28:18,2021-12-05 11:30:00,0.8,0.0,0.0,28.0,20.0,7,0.0,0.0
2021-12-05 11:35:00,2021-12-05 11:33:41,2021-12-05 11:35:00,1.1,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-05 11:40:00,2021-12-05 11:39:03,2021-12-05 11:40:00,1.1,0.0,0.0,32.0,27.0,7,0.0,0.0
2021-12-05 11:45:00,2021-12-05 11:44:25,2021-12-05 11:45:00,0.8,0.0,0.0,32.0,20.0,7,0.0,0.0
2021-12-05 11:50:00,2021-12-05 11:49:48,2021-12-05 11:50:00,0.7,0.0,0.0,33.0,25.0,7,0.0,0.0
2021-12-05 11:55:00,2021-12-05 11:55:10,2021-12-05 11:55:00,1.0,0.0,0.0,30.0,21.0,7,0.0,0.0
2021-12-05 12:00:00,2021-12-05 12:00:32,2021-12-05 12:00:00,0.5,0.0,0.0,25.0,16.0,7,0.0,0.0
2021-12-05 12:05:00,2021-12-05 12:05:54,2021-12-05 12:05:00,0.3,0.0,0.0,27.0,19.0,7,0.0,0.0
2021-12-05 12:10:00,2021-12-05 12:11:16,2021-12-05 12:10:00,0.3,0.0,0.0,27.0,21.0,7,0.0,0.0
2021-12-05 12:15:00,2021-12-05 12:16:38,2021-12-05 12:15:00,0.3,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-05 12:20:00,2021-12-05 12:22:00,2021-12-05 12:20:00,0.5,0.0,0.0,22.0,16.0,7,0.0,0.0
2021-12-05 12:25:00,2021-12-05 12:27:23,2021-12-05 12:25:00,0.5,0.0,0.0,24.0,18.0,7,0.0,0.0
2021-12-05 12:35:00,2021-12-05 12:32:45,2021-12-05 12:35:00,0.3,0.0,0.0,19.0,15.0,7,0.0,0.0
2021-12-05 12:40:00,2021-12-05 12:38:07,2021-12-05 12:40:00,0.5,0.0,0.0,22.0,15.0,7,0.0,0.0
2021-12-05 12:45:00,2021-12-05 12:43:29,2021-12-05 12:45:00,0.3,0.0,0.0,20.0,16.0,7,0.0,0.0
2021-12-05 12:50:00,2021-12-05 12:48:51,2021-12-05 12:50:00,0.5,0.0,0.0,20.0,15.0,7,0.0,0.0
2021-12-05 12:55:00,2021-12-05 12:54:14,2021-12-05 12:55:00,0.5,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-05 13:00:00,2021-12-05 12:59:37,2021-12-05 13:00:00,0.5,0.0,0.0,20.0,15.0,7,0.0,0.0
2021-12-05 13:05:00,2021-12-05 13:05:00,2021-12-05 13:05:00,0.5,0.0,0.0,22.0,17.0,7,0.0,0.0
2021-12-05 13:10:00,2021-12-05 13:10:22,2021-12-05 13:10:00,0.5,0.0,0.0,19.0,15.0,7,0.0,0.0
2021-12-05 13:15:00,2021-12-05 13:15:44,2021-12-05 13:15:00,0.5,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-05 13:20:00,2021-12-05 13:21:06,2021-12-05 13:20:00,0.5,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-05 13:25:00,2021-12-05 13:26:29,2021-12-05 13:25:00,0.5,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-05 13:30:00,2021-12-05 13:31:51,2021-12-05 13:30:00,0.5,0.0,0.0,20.0,13.0,7,0.0,0.0
2021-12-05 13:35:00,2021-12-05 13:37:14,2021-12-05 13:35:00,0.5,0.0,0.0,16.0,13.0,7,0.0,0.0
2021-12-05 13:45:00,2021-12-05 13:42:37,2021-12-05 13:45:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 13:50:00,2021-12-05 13:47:59,2021-12-05 13:50:00,0.5,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-05 13:55:00,2021-12-05 13:53:21,2021-12-05 13:55:00,0.5,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-05 14:00:00,2021-12-05 13:58:43,2021-12-05 14:00:00,0.5,0.0,0.0,16.0,10.0,7,0.0,0.0
2021-12-05 14:05:00,2021-12-05 14:04:06,2021-12-05 14:05:00,0.5,0.0,0.0,12.0,8.0,7,0.0,0.0
2021-12-05 14:10:00,2021-12-05 14:09:28,2021-12-05 14:10:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-05 14:15:00,2021-12-05 14:14:51,2021-12-05 14:15:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-05 14:20:00,2021-12-05 14:20:13,2021-12-05 14:20:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-05 14:25:00,2021-12-05 14:25:35,2021-12-05 14:25:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-05 14:30:00,2021-12-05 14:30:57,2021-12-05 14:30:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 14:35:00,2021-12-05 14:36:20,2021-12-05 14:35:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-05 14:40:00,2021-12-05 14:41:43,2021-12-05 14:40:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-05 14:45:00,2021-12-05 14:47:05,2021-12-05 14:45:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-05 14:50:00,2021-12-05 14:52:27,2021-12-05 14:50:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-05 15:00:00,2021-12-05 14:57:49,2021-12-05 15:00:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-05 15:05:00,2021-12-05 15:03:12,2021-12-05 15:05:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-05 15:10:00,2021-12-05 15:08:34,2021-12-05 15:10:00,0.5,0.0,0.0,8.0,4.0,7,0.0,0.0
2021-12-05 15:15:00,2021-12-05 15:13:56,2021-12-05 15:15:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 15:20:00,2021-12-05 15:19:18,2021-12-05 15:20:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 15:25:00,2021-12-05 15:24:40,2021-12-05 15:25:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 15:30:00,2021-12-05 15:30:02,2021-12-05 15:30:00,1.2,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 15:35:00,2021-12-05 15:35:25,2021-12-05 15:35:00,1.2,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-05 15:40:00,2021-12-05 15:40:47,2021-12-05 15:40:00,1.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 15:45:00,2021-12-05 15:46:09,2021-12-05 15:45:00,1.0,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-05 15:50:00,2021-12-05 15:51:31,2021-12-05 15:50:00,1.0,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-05 15:55:00,2021-12-05 15:56:53,2021-12-05 15:55:00,1.0,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-05 16:00:00,2021-12-05 16:02:15,2021-12-05 16:00:00,0.5,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-05 16:10:00,2021-12-05 16:07:37,2021-12-05 16:10:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 16:15:00,2021-12-05 16:13:00,2021-12-05 16:15:00,0.5,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-05 16:20:00,2021-12-05 16:18:22,2021-12-05 16:20:00,0.5,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-05 16:25:00,2021-12-05 16:23:44,2021-12-05 16:25:00,0.5,0.0,0.0,1.0,1.0,7,0.0,0.0
2021-12-05 16:30:00,2021-12-05 16:29:06,2021-12-05 16:30:00,1.2,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-05 16:35:00,2021-12-05 16:34:28,2021-12-05 16:35:00,1.1,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-05 16:40:00,2021-12-05 16:39:50,2021-12-05 16:40:00,1.1,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-05 16:45:00,2021-12-05 16:45:13,2021-12-05 16:45:00,0.8,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 16:50:00,2021-12-05 16:50:35,2021-12-05 16:50:00,0.6,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 16:55:00,2021-12-05 16:55:58,2021-12-05 16:55:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 17:00:00,2021-12-05 17:01:20,2021-12-05 17:00:00,0.5,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-05 17:05:00,2021-12-05 17:06:42,2021-12-05 17:05:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 17:10:00,2021-12-05 17:12:04,2021-12-05 17:10:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 17:15:00,2021-12-05 17:17:27,2021-12-05 17:15:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 17:25:00,2021-12-05 17:22:49,2021-12-05 17:25:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 17:30:00,2021-12-05 17:28:11,2021-12-05 17:30:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 17:35:00,2021-12-05 17:33:34,2021-12-05 17:35:00,0.5,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-05 17:40:00,2021-12-05 17:38:56,2021-12-05 17:40:00,0.5,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-05 17:45:00,2021-12-05 17:44:18,2021-12-05 17:45:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 17:50:00,2021-12-05 17:49:41,2021-12-05 17:50:00,0.6,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-05 17:55:00,2021-12-05 17:55:04,2021-12-05 17:55:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 18:00:00,2021-12-05 18:00:27,2021-12-05 18:00:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-05 18:05:00,2021-12-05 18:05:49,2021-12-05 18:05:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-05 18:10:00,2021-12-05 18:11:11,2021-12-05 18:10:00,0.6,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 18:15:00,2021-12-05 18:16:33,2021-12-05 18:15:00,0.5,0.0,0.0,11.0,7.0,7,0.0,0.0
2021-12-05 18:20:00,2021-12-05 18:21:55,2021-12-05 18:20:00,0.6,0.0,0.0,11.0,7.0,7,0.0,0.0
2021-12-05 18:25:00,2021-12-05 18:27:18,2021-12-05 18:25:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-05 18:35:00,2021-12-05 18:32:41,2021-12-05 18:35:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-05 18:40:00,2021-12-05 18:38:03,2021-12-05 18:40:00,0.5,0.0,0.0,14.0,9.0,7,0.0,0.0
2021-12-05 18:45:00,2021-12-05 18:46:29,2021-12-05 18:45:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-05 18:50:00,2021-12-05 18:51:51,2021-12-05 18:50:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-05 18:55:00,2021-12-05 18:57:13,2021-12-05 18:55:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 19:05:00,2021-12-05 19:02:35,2021-12-05 19:05:00,0.5,0.0,0.0,16.0,10.0,7,0.0,0.0
2021-12-05 19:10:00,2021-12-05 19:07:58,2021-12-05 19:10:00,0.5,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-05 19:15:00,2021-12-05 19:13:20,2021-12-05 19:15:00,0.5,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-05 19:20:00,2021-12-05 19:18:42,2021-12-05 19:20:00,0.5,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-05 19:25:00,2021-12-05 19:24:05,2021-12-05 19:25:00,0.5,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-05 19:30:00,2021-12-05 19:29:27,2021-12-05 19:30:00,0.5,0.0,0.0,19.0,13.0,7,0.0,0.0
2021-12-05 19:35:00,2021-12-05 19:34:49,2021-12-05 19:35:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 19:40:00,2021-12-05 19:40:12,2021-12-05 19:40:00,0.5,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-05 19:45:00,2021-12-05 19:45:34,2021-12-05 19:45:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 19:50:00,2021-12-05 19:50:56,2021-12-05 19:50:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 19:55:00,2021-12-05 19:56:18,2021-12-05 19:55:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 20:00:00,2021-12-05 20:01:40,2021-12-05 20:00:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 20:05:00,2021-12-05 20:07:02,2021-12-05 20:05:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 20:10:00,2021-12-05 20:12:25,2021-12-05 20:10:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 20:20:00,2021-12-05 20:17:47,2021-12-05 20:20:00,0.6,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-05 20:25:00,2021-12-05 20:23:10,2021-12-05 20:25:00,0.6,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 20:30:00,2021-12-05 20:28:49,2021-12-05 20:30:00,0.6,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-05 20:35:00,2021-12-05 20:34:10,2021-12-05 20:35:00,0.5,0.0,0.0,16.0,9.0,7,0.0,0.0
2021-12-05 20:40:00,2021-12-05 20:39:30,2021-12-05 20:40:00,0.5,0.0,0.0,24.0,16.0,7,0.0,0.0
2021-12-05 20:45:00,2021-12-05 20:44:50,2021-12-05 20:45:00,0.5,0.0,0.0,20.0,16.0,7,0.0,0.0
2021-12-05 20:50:00,2021-12-05 20:50:11,2021-12-05 20:50:00,0.5,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-05 20:55:00,2021-12-05 20:55:32,2021-12-05 20:55:00,0.6,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-05 21:00:00,2021-12-05 21:00:53,2021-12-05 21:00:00,0.6,0.0,0.0,25.0,21.0,7,0.0,0.0
2021-12-05 21:05:00,2021-12-05 21:06:12,2021-12-05 21:05:00,0.6,0.0,0.0,27.0,20.0,7,0.0,0.0
2021-12-05 21:10:00,2021-12-05 21:11:32,2021-12-05 21:10:00,0.6,0.0,0.0,30.0,23.0,7,0.0,0.0
2021-12-05 21:15:00,2021-12-05 21:16:53,2021-12-05 21:15:00,0.5,0.0,0.0,24.0,21.0,7,0.0,0.0
2021-12-05 21:20:00,2021-12-05 21:22:14,2021-12-05 21:20:00,0.5,0.0,0.0,22.0,15.0,7,0.0,0.0
2021-12-05 21:30:00,2021-12-05 21:27:35,2021-12-05 21:30:00,0.6,0.0,0.0,17.0,14.0,7,0.0,0.0
