,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration,Power_round,Voltage_round
2021-11-16 00:00:00,2021-11-15 23:58:46,2021-11-16 00:00:00,0.6,0.0,0.6,6.0,6.0,2,0.0,0.0
2021-11-16 00:05:00,2021-11-16 00:04:10,2021-11-16 00:05:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 00:10:00,2021-11-16 00:09:31,2021-11-16 00:10:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 00:15:00,2021-11-16 00:14:52,2021-11-16 00:15:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 00:20:00,2021-11-16 00:20:13,2021-11-16 00:20:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 00:25:00,2021-11-16 00:25:34,2021-11-16 00:25:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 00:30:00,2021-11-16 00:30:56,2021-11-16 00:30:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 00:35:00,2021-11-16 00:36:20,2021-11-16 00:35:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 00:40:00,2021-11-16 00:41:40,2021-11-16 00:40:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 00:45:00,2021-11-16 00:47:01,2021-11-16 00:45:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 00:50:00,2021-11-16 00:52:22,2021-11-16 00:50:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 01:00:00,2021-11-16 00:57:44,2021-11-16 01:00:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 01:05:00,2021-11-16 01:03:06,2021-11-16 01:05:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 01:10:00,2021-11-16 01:08:28,2021-11-16 01:10:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 01:15:00,2021-11-16 01:13:50,2021-11-16 01:15:00,0.6,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 01:20:00,2021-11-16 01:19:11,2021-11-16 01:20:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 01:25:00,2021-11-16 01:24:32,2021-11-16 01:25:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 01:30:00,2021-11-16 01:29:53,2021-11-16 01:30:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 01:35:00,2021-11-16 01:35:15,2021-11-16 01:35:00,0.5,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-16 01:40:00,2021-11-16 01:40:36,2021-11-16 01:40:00,0.6,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 01:45:00,2021-11-16 01:45:57,2021-11-16 01:45:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-16 01:50:00,2021-11-16 01:51:18,2021-11-16 01:50:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-16 01:55:00,2021-11-16 01:56:39,2021-11-16 01:55:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-16 02:00:00,2021-11-16 02:02:00,2021-11-16 02:00:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-16 02:05:00,2021-11-16 02:07:21,2021-11-16 02:05:00,0.5,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-16 02:15:00,2021-11-16 02:12:42,2021-11-16 02:15:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 02:20:00,2021-11-16 02:18:03,2021-11-16 02:20:00,0.5,0.0,0.0,9.0,7.0,2,0.0,0.0
2021-11-16 02:25:00,2021-11-16 02:23:24,2021-11-16 02:25:00,0.5,0.0,0.0,9.0,9.0,2,0.0,0.0
2021-11-16 02:35:00,2021-11-16 02:34:05,2021-11-16 02:35:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 02:40:00,2021-11-16 02:39:26,2021-11-16 02:40:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 02:50:00,2021-11-16 02:50:10,2021-11-16 02:50:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 03:00:00,2021-11-16 03:00:52,2021-11-16 03:00:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 03:05:00,2021-11-16 03:06:13,2021-11-16 03:05:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 03:10:00,2021-11-16 03:11:34,2021-11-16 03:10:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 03:15:00,2021-11-16 03:16:55,2021-11-16 03:15:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 03:20:00,2021-11-16 03:22:16,2021-11-16 03:20:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 03:30:00,2021-11-16 03:27:37,2021-11-16 03:30:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 03:35:00,2021-11-16 03:32:58,2021-11-16 03:35:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 03:40:00,2021-11-16 03:38:19,2021-11-16 03:40:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 03:45:00,2021-11-16 03:43:41,2021-11-16 03:45:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 03:55:00,2021-11-16 03:54:24,2021-11-16 03:55:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:00:00,2021-11-16 03:59:45,2021-11-16 04:00:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:05:00,2021-11-16 04:05:06,2021-11-16 04:05:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:10:00,2021-11-16 04:10:27,2021-11-16 04:10:00,0.5,0.0,0.0,11.0,9.0,2,0.0,0.0
2021-11-16 04:15:00,2021-11-16 04:15:48,2021-11-16 04:15:00,0.5,0.0,0.0,11.0,8.0,2,0.0,0.0
2021-11-16 04:25:00,2021-11-16 04:26:31,2021-11-16 04:25:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:30:00,2021-11-16 04:31:53,2021-11-16 04:30:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:35:00,2021-11-16 04:37:14,2021-11-16 04:35:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:40:00,2021-11-16 04:40:25,2021-11-16 04:40:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 04:45:00,2021-11-16 04:45:40,2021-11-16 04:45:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 04:50:00,2021-11-16 04:51:00,2021-11-16 04:50:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 04:55:00,2021-11-16 04:56:21,2021-11-16 04:55:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 05:00:00,2021-11-16 05:01:42,2021-11-16 05:00:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 05:05:00,2021-11-16 05:07:04,2021-11-16 05:05:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 05:10:00,2021-11-16 05:12:24,2021-11-16 05:10:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 05:20:00,2021-11-16 05:17:45,2021-11-16 05:20:00,0.5,0.0,0.0,11.0,9.0,2,0.0,0.0
2021-11-16 05:25:00,2021-11-16 05:23:06,2021-11-16 05:25:00,0.5,0.0,0.0,11.0,10.0,2,0.0,0.0
2021-11-16 05:30:00,2021-11-16 05:28:27,2021-11-16 05:30:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 05:35:00,2021-11-16 05:33:48,2021-11-16 05:35:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 05:45:00,2021-11-16 05:44:30,2021-11-16 05:45:00,0.5,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-16 05:50:00,2021-11-16 05:49:52,2021-11-16 05:50:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 05:55:00,2021-11-16 05:55:13,2021-11-16 05:55:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 06:00:00,2021-11-16 06:00:34,2021-11-16 06:00:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 06:05:00,2021-11-16 06:05:55,2021-11-16 06:05:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 06:10:00,2021-11-16 06:11:16,2021-11-16 06:10:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 06:15:00,2021-11-16 06:16:37,2021-11-16 06:15:00,0.5,0.0,0.0,8.0,8.0,2,0.0,0.0
2021-11-16 06:20:00,2021-11-16 06:21:58,2021-11-16 06:20:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 06:25:00,2021-11-16 06:27:20,2021-11-16 06:25:00,0.5,0.0,0.0,6.0,6.0,2,0.0,0.0
2021-11-16 06:35:00,2021-11-16 06:32:40,2021-11-16 06:35:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 06:40:00,2021-11-16 06:38:01,2021-11-16 06:40:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 06:45:00,2021-11-16 06:43:22,2021-11-16 06:45:00,0.5,0.0,0.0,11.0,8.0,2,0.0,0.0
2021-11-16 06:50:00,2021-11-16 06:48:43,2021-11-16 06:50:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 06:55:00,2021-11-16 06:54:05,2021-11-16 06:55:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 07:00:00,2021-11-16 06:59:26,2021-11-16 07:00:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 07:05:00,2021-11-16 07:04:47,2021-11-16 07:05:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 07:10:00,2021-11-16 07:10:08,2021-11-16 07:10:00,0.5,0.0,0.0,9.0,7.0,2,0.0,0.0
2021-11-16 07:15:00,2021-11-16 07:15:30,2021-11-16 07:15:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 07:20:00,2021-11-16 07:20:51,2021-11-16 07:20:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 07:25:00,2021-11-16 07:26:12,2021-11-16 07:25:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 07:30:00,2021-11-16 07:31:33,2021-11-16 07:30:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 07:35:00,2021-11-16 07:36:54,2021-11-16 07:35:00,0.5,0.0,0.0,9.0,6.0,2,0.0,0.0
2021-11-16 07:40:00,2021-11-16 07:42:15,2021-11-16 07:40:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 07:50:00,2021-11-16 07:47:35,2021-11-16 07:50:00,0.5,0.0,0.0,9.0,7.0,2,0.0,0.0
2021-11-16 07:55:00,2021-11-16 07:52:57,2021-11-16 07:55:00,0.5,0.0,0.0,8.0,4.0,2,0.0,0.0
2021-11-16 08:00:00,2021-11-16 07:58:18,2021-11-16 08:00:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 08:05:00,2021-11-16 08:03:40,2021-11-16 08:05:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 08:10:00,2021-11-16 08:09:01,2021-11-16 08:10:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-16 08:15:00,2021-11-16 08:14:22,2021-11-16 08:15:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 08:20:00,2021-11-16 08:19:43,2021-11-16 08:20:00,0.5,0.0,0.0,8.0,5.0,2,0.0,0.0
2021-11-16 08:25:00,2021-11-16 08:25:03,2021-11-16 08:25:00,0.5,0.0,0.0,8.0,5.0,2,0.0,0.0
2021-11-16 08:30:00,2021-11-16 08:30:25,2021-11-16 08:30:00,0.5,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-16 08:35:00,2021-11-16 08:35:47,2021-11-16 08:35:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-16 08:40:00,2021-11-16 08:41:08,2021-11-16 08:40:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 08:45:00,2021-11-16 08:46:29,2021-11-16 08:45:00,0.6,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 08:50:00,2021-11-16 08:51:50,2021-11-16 08:50:00,0.6,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-16 08:55:00,2021-11-16 08:57:11,2021-11-16 08:55:00,0.6,0.0,0.0,9.0,7.0,2,0.0,0.0
2021-11-16 09:05:00,2021-11-16 09:02:33,2021-11-16 09:05:00,0.6,0.0,0.0,16.0,14.0,2,0.0,0.0
2021-11-16 09:10:00,2021-11-16 09:07:54,2021-11-16 09:10:00,190.3,129.87,0.0,14.0,12.0,2,130.0,190.0
2021-11-16 09:20:00,2021-11-16 09:18:36,2021-11-16 09:20:00,184.7,36.01,0.0,22.0,17.0,2,40.0,180.0
2021-11-16 09:25:00,2021-11-16 09:23:58,2021-11-16 09:25:00,204.8,199.68,0.1,20.0,18.0,2,200.0,200.0
2021-11-16 09:30:00,2021-11-16 09:29:19,2021-11-16 09:30:00,229.3,335.35,0.1,17.0,14.0,2,340.0,230.0
2021-11-16 09:40:00,2021-11-16 09:40:01,2021-11-16 09:40:00,276.8,728.67,0.1,27.0,22.0,2,730.0,280.0
2021-11-16 09:45:00,2021-11-16 09:45:22,2021-11-16 09:45:00,265.1,646.18,0.2,25.0,23.0,2,650.0,270.0
2021-11-16 09:50:00,2021-11-16 09:50:43,2021-11-16 09:50:00,194.5,132.74,0.2,28.0,20.0,2,130.0,190.0
2021-11-16 09:55:00,2021-11-16 09:56:05,2021-11-16 09:55:00,264.7,645.2,0.2,27.0,22.0,2,650.0,260.0
2021-11-16 10:05:00,2021-11-16 10:06:46,2021-11-16 10:05:00,278.6,814.9,0.3,30.0,24.0,2,810.0,280.0
2021-11-16 10:10:00,2021-11-16 10:12:07,2021-11-16 10:10:00,273.6,720.25,0.4,28.0,23.0,2,720.0,270.0
2021-11-16 10:25:00,2021-11-16 10:22:49,2021-11-16 10:25:00,199.7,194.7,0.5,25.0,19.0,2,190.0,200.0
2021-11-16 10:30:00,2021-11-16 10:28:11,2021-11-16 10:30:00,272.8,718.14,0.5,28.0,23.0,2,720.0,270.0
2021-11-16 10:35:00,2021-11-16 10:33:33,2021-11-16 10:35:00,249.6,511.05,0.6,30.0,25.0,2,510.0,250.0
2021-11-16 10:40:00,2021-11-16 10:38:54,2021-11-16 10:40:00,304.1,1185.99,0.6,28.0,24.0,2,1190.0,300.0
2021-11-16 10:45:00,2021-11-16 10:44:15,2021-11-16 10:45:00,273.1,718.93,0.7,30.0,19.0,2,720.0,270.0
2021-11-16 10:50:00,2021-11-16 10:49:36,2021-11-16 10:50:00,184.8,36.03,0.7,28.0,20.0,2,40.0,180.0
2021-11-16 10:55:00,2021-11-16 10:54:57,2021-11-16 10:55:00,269.3,682.67,0.8,27.0,20.0,2,680.0,270.0
2021-11-16 11:00:00,2021-11-16 11:00:19,2021-11-16 11:00:00,191.6,130.76,0.8,28.0,21.0,2,130.0,190.0
2021-11-16 11:05:00,2021-11-16 11:05:40,2021-11-16 11:05:00,210.0,245.7,0.9,27.0,21.0,2,250.0,210.0
2021-11-16 11:10:00,2021-11-16 11:11:01,2021-11-16 11:10:00,223.3,326.57,0.9,27.0,22.0,2,330.0,220.0
2021-11-16 11:15:00,2021-11-16 11:16:23,2021-11-16 11:15:00,202.3,197.24,0.9,24.0,18.0,2,200.0,200.0
2021-11-16 11:20:00,2021-11-16 11:21:43,2021-11-16 11:20:00,206.8,201.63,1.0,25.0,21.0,2,200.0,210.0
2021-11-16 11:25:00,2021-11-16 11:27:04,2021-11-16 11:25:00,252.1,540.75,1.0,27.0,21.0,2,540.0,250.0
2021-11-16 11:30:00,2021-11-16 11:32:25,2021-11-16 11:30:00,219.5,256.81,1.0,32.0,21.0,2,260.0,220.0
2021-11-16 11:40:00,2021-11-16 11:37:46,2021-11-16 11:40:00,288.8,901.05,1.0,35.0,27.0,2,900.0,290.0
2021-11-16 11:45:00,2021-11-16 11:43:07,2021-11-16 11:45:00,229.5,335.64,1.1,33.0,29.0,2,340.0,230.0
2021-11-16 11:50:00,2021-11-16 11:48:28,2021-11-16 11:50:00,274.3,695.35,1.2,35.0,28.0,2,700.0,270.0
2021-11-16 11:55:00,2021-11-16 11:53:50,2021-11-16 11:55:00,214.6,251.08,1.3,36.0,28.0,2,250.0,210.0
2021-11-16 12:00:00,2021-11-16 11:59:11,2021-11-16 12:00:00,201.6,196.56,1.3,28.0,23.0,2,200.0,200.0
2021-11-16 12:05:00,2021-11-16 12:04:32,2021-11-16 12:05:00,190.0,129.67,1.4,33.0,24.0,2,130.0,190.0
2021-11-16 12:15:00,2021-11-16 12:15:15,2021-11-16 12:15:00,241.6,424.0,1.5,28.0,26.0,2,420.0,240.0
2021-11-16 12:20:00,2021-11-16 12:20:36,2021-11-16 12:20:00,184.2,89.79,1.5,30.0,24.0,2,90.0,180.0
2021-11-16 12:25:00,2021-11-16 12:25:57,2021-11-16 12:25:00,282.8,827.19,1.5,32.0,24.0,2,830.0,280.0
2021-11-16 12:30:00,2021-11-16 12:31:18,2021-11-16 12:30:00,215.2,251.78,1.6,32.0,25.0,2,250.0,220.0
2021-11-16 12:40:00,2021-11-16 12:42:00,2021-11-16 12:40:00,185.6,90.47,1.7,27.0,22.0,2,90.0,190.0
2021-11-16 12:45:00,2021-11-16 12:47:21,2021-11-16 12:45:00,204.1,198.99,1.7,27.0,19.0,2,200.0,200.0
2021-11-16 12:55:00,2021-11-16 12:52:44,2021-11-16 12:55:00,314.3,1378.99,1.8,36.0,27.0,2,1380.0,310.0
2021-11-16 13:00:00,2021-11-16 12:58:05,2021-11-16 13:00:00,232.0,339.3,1.8,35.0,24.0,2,340.0,230.0
2021-11-16 13:05:00,2021-11-16 13:06:30,2021-11-16 13:05:00,245.5,478.72,1.9,35.0,25.0,2,480.0,250.0
2021-11-16 13:10:00,2021-11-16 13:11:51,2021-11-16 13:10:00,294.2,1003.95,2.0,36.0,29.0,2,1000.0,290.0
2021-11-16 13:30:00,2021-11-16 13:27:53,2021-11-16 13:30:00,274.8,750.2,2.2,35.0,26.0,2,750.0,270.0
2021-11-16 13:35:00,2021-11-16 13:33:14,2021-11-16 13:35:00,283.3,828.65,2.3,36.0,29.0,2,830.0,280.0
2021-11-16 13:40:00,2021-11-16 13:38:35,2021-11-16 13:40:00,284.0,830.69,2.4,36.0,29.0,2,830.0,280.0
2021-11-16 13:50:00,2021-11-16 13:49:15,2021-11-16 13:50:00,195.6,190.7,2.6,27.0,23.0,2,190.0,200.0
2021-11-16 14:00:00,2021-11-16 14:00:02,2021-11-16 14:00:00,238.8,395.81,2.7,30.0,25.0,2,400.0,240.0
2021-11-16 14:05:00,2021-11-16 14:05:22,2021-11-16 14:05:00,257.5,552.33,2.8,28.0,22.0,2,550.0,260.0
2021-11-16 14:10:00,2021-11-16 14:10:42,2021-11-16 14:10:00,233.6,364.41,2.8,24.0,19.0,2,360.0,230.0
2021-11-16 14:15:00,2021-11-16 14:16:02,2021-11-16 14:15:00,207.6,202.41,2.8,30.0,23.0,2,200.0,210.0
2021-11-16 14:20:00,2021-11-16 14:21:23,2021-11-16 14:20:00,262.2,639.11,2.9,28.0,23.0,2,640.0,260.0
2021-11-16 14:25:00,2021-11-16 14:26:44,2021-11-16 14:25:00,213.0,249.2,2.9,25.0,20.0,2,250.0,210.0
2021-11-16 14:30:00,2021-11-16 14:32:05,2021-11-16 14:30:00,247.3,482.23,3.0,27.0,21.0,2,480.0,250.0
2021-11-16 14:35:00,2021-11-16 14:37:26,2021-11-16 14:35:00,270.3,685.21,3.0,28.0,22.0,2,690.0,270.0
2021-11-16 14:45:00,2021-11-16 14:42:46,2021-11-16 14:45:00,233.8,341.93,3.1,24.0,19.0,2,340.0,230.0
2021-11-16 14:50:00,2021-11-16 14:48:07,2021-11-16 14:50:00,235.0,389.51,3.1,28.0,22.0,2,390.0,240.0
2021-11-16 14:55:00,2021-11-16 14:53:28,2021-11-16 14:55:00,233.0,340.76,3.1,28.0,19.0,2,340.0,230.0
2021-11-16 15:00:00,2021-11-16 14:58:49,2021-11-16 15:00:00,244.1,475.99,3.2,30.0,22.0,2,480.0,240.0
2021-11-16 15:05:00,2021-11-16 15:04:10,2021-11-16 15:05:00,218.7,255.87,3.2,25.0,19.0,2,260.0,220.0
2021-11-16 15:10:00,2021-11-16 15:09:30,2021-11-16 15:10:00,235.8,390.83,3.2,22.0,18.0,2,390.0,240.0
2021-11-16 15:15:00,2021-11-16 15:14:50,2021-11-16 15:15:00,200.6,195.58,3.3,20.0,16.0,2,200.0,200.0
2021-11-16 15:20:00,2021-11-16 15:20:11,2021-11-16 15:20:00,188.3,128.51,3.3,22.0,16.0,2,130.0,190.0
2021-11-16 15:25:00,2021-11-16 15:25:32,2021-11-16 15:25:00,198.7,193.73,3.3,24.0,20.0,2,190.0,200.0
2021-11-16 15:30:00,2021-11-16 15:30:53,2021-11-16 15:30:00,212.1,248.15,3.3,25.0,21.0,2,250.0,210.0
2021-11-16 15:35:00,2021-11-16 15:36:13,2021-11-16 15:35:00,276.8,728.67,3.4,22.0,18.0,2,730.0,280.0
2021-11-16 15:40:00,2021-11-16 15:41:34,2021-11-16 15:40:00,188.1,91.69,3.4,20.0,17.0,2,90.0,190.0
2021-11-16 15:45:00,2021-11-16 15:46:55,2021-11-16 15:45:00,198.8,193.83,3.4,27.0,21.0,2,190.0,200.0
2021-11-16 15:50:00,2021-11-16 15:52:16,2021-11-16 15:50:00,247.7,483.01,3.5,27.0,22.0,2,480.0,250.0
2021-11-16 16:00:00,2021-11-16 15:57:37,2021-11-16 16:00:00,273.5,719.98,3.5,25.0,21.0,2,720.0,270.0
2021-11-16 16:05:00,2021-11-16 16:02:58,2021-11-16 16:05:00,224.2,262.31,3.6,25.0,22.0,2,260.0,220.0
2021-11-16 16:10:00,2021-11-16 16:08:18,2021-11-16 16:10:00,202.7,197.63,3.6,27.0,23.0,2,200.0,200.0
2021-11-16 16:15:00,2021-11-16 16:13:38,2021-11-16 16:15:00,303.7,1095.59,3.7,30.0,24.0,2,1100.0,300.0
2021-11-16 16:20:00,2021-11-16 16:18:59,2021-11-16 16:20:00,242.7,402.27,3.7,28.0,24.0,2,400.0,240.0
2021-11-16 16:25:00,2021-11-16 16:24:20,2021-11-16 16:25:00,221.2,280.37,3.8,32.0,27.0,2,280.0,220.0
2021-11-16 16:30:00,2021-11-16 16:29:41,2021-11-16 16:30:00,312.7,1280.5,3.8,28.0,24.0,2,1280.0,310.0
2021-11-16 16:35:00,2021-11-16 16:35:01,2021-11-16 16:35:00,235.6,390.5,3.9,35.0,25.0,2,390.0,240.0
2021-11-16 16:40:00,2021-11-16 16:40:21,2021-11-16 16:40:00,236.3,391.66,3.9,28.0,24.0,2,390.0,240.0
2021-11-16 16:45:00,2021-11-16 16:45:42,2021-11-16 16:45:00,214.5,250.96,4.0,27.0,23.0,2,250.0,210.0
2021-11-16 16:50:00,2021-11-16 16:51:03,2021-11-16 16:50:00,235.3,367.06,4.0,24.0,20.0,2,370.0,240.0
2021-11-16 16:55:00,2021-11-16 16:56:25,2021-11-16 16:55:00,243.2,474.23,4.0,28.0,23.0,2,470.0,240.0
2021-11-16 17:00:00,2021-11-16 17:01:45,2021-11-16 17:00:00,263.7,642.76,4.1,28.0,24.0,2,640.0,260.0
2021-11-16 17:05:00,2021-11-16 17:07:05,2021-11-16 17:05:00,254.8,546.54,4.2,32.0,26.0,2,550.0,250.0
2021-11-16 17:10:00,2021-11-16 17:12:25,2021-11-16 17:10:00,236.5,391.99,4.2,28.0,24.0,2,390.0,240.0
2021-11-16 17:20:00,2021-11-16 17:17:46,2021-11-16 17:20:00,271.8,689.01,4.3,25.0,20.0,2,690.0,270.0
2021-11-16 17:25:00,2021-11-16 17:23:08,2021-11-16 17:25:00,217.5,254.47,4.3,27.0,23.0,2,250.0,220.0
2021-11-16 17:30:00,2021-11-16 17:28:29,2021-11-16 17:30:00,225.5,329.79,4.3,27.0,24.0,2,330.0,230.0
2021-11-16 17:35:00,2021-11-16 17:33:49,2021-11-16 17:35:00,285.6,835.38,4.4,30.0,26.0,2,840.0,290.0
2021-11-16 17:40:00,2021-11-16 17:39:09,2021-11-16 17:40:00,324.0,1484.73,4.5,32.0,26.0,2,1480.0,320.0
2021-11-16 17:45:00,2021-11-16 17:44:30,2021-11-16 17:45:00,275.1,724.2,4.5,32.0,26.0,2,720.0,280.0
2021-11-16 17:50:00,2021-11-16 17:49:51,2021-11-16 17:50:00,295.2,1007.37,4.6,30.0,25.0,2,1010.0,300.0
2021-11-16 17:55:00,2021-11-16 17:55:12,2021-11-16 17:55:00,262.8,640.57,4.6,32.0,25.0,2,640.0,260.0
2021-11-16 18:00:00,2021-11-16 18:00:33,2021-11-16 18:00:00,254.3,545.47,4.7,32.0,24.0,2,550.0,250.0
2021-11-16 18:05:00,2021-11-16 18:05:53,2021-11-16 18:05:00,229.2,335.2,4.7,32.0,26.0,2,340.0,230.0
2021-11-16 18:10:00,2021-11-16 18:11:13,2021-11-16 18:10:00,242.5,425.58,4.8,36.0,29.0,2,430.0,240.0
2021-11-16 18:15:00,2021-11-16 18:16:34,2021-11-16 18:15:00,284.2,886.7,4.9,35.0,27.0,2,890.0,280.0
2021-11-16 18:20:00,2021-11-16 18:21:55,2021-11-16 18:20:00,293.3,915.09,4.9,32.0,26.0,2,920.0,290.0
2021-11-16 18:25:00,2021-11-16 18:27:16,2021-11-16 18:25:00,283.5,884.52,5.0,32.0,27.0,2,880.0,280.0
2021-11-16 18:35:00,2021-11-16 18:32:36,2021-11-16 18:35:00,333.8,1627.27,5.1,46.0,33.0,2,1630.0,330.0
2021-11-16 18:40:00,2021-11-16 18:37:56,2021-11-16 18:40:00,288.0,842.4,5.2,43.0,31.0,2,840.0,290.0
2021-11-16 18:45:00,2021-11-16 18:43:17,2021-11-16 18:45:00,248.7,484.96,5.2,43.0,36.0,2,480.0,250.0
2021-11-16 18:50:00,2021-11-16 18:48:38,2021-11-16 18:50:00,325.8,1651.8,5.3,43.0,37.0,2,1650.0,330.0
2021-11-16 18:55:00,2021-11-16 18:54:00,2021-11-16 18:55:00,325.5,1428.13,5.4,44.0,33.0,2,1430.0,330.0
2021-11-16 19:00:00,2021-11-16 18:59:20,2021-11-16 19:00:00,238.3,394.98,5.5,41.0,35.0,2,390.0,240.0
2021-11-16 19:05:00,2021-11-16 19:04:40,2021-11-16 19:05:00,292.2,911.66,5.6,43.0,38.0,2,910.0,290.0
2021-11-16 19:10:00,2021-11-16 19:10:00,2021-11-16 19:10:00,279.6,872.35,5.7,38.0,31.0,2,870.0,280.0
2021-11-16 19:15:00,2021-11-16 19:15:21,2021-11-16 19:15:00,192.1,131.1,5.8,48.0,34.0,2,130.0,190.0
